vehicleID,pickupLocation,dropoffLocation,pickupTime,dropoffTime
Z7Z39,"(114.058701, 22.524)","(114.058899, 22.5201)",2014-06-01 15:10:45+00:00,2014-06-01 15:17:53+00:00
Z7Z39,"(114.063301, 22.525801)","(114.10479699999999, 22.543301)",2014-06-01 15:21:26+00:00,2014-06-01 15:35:45+00:00
Z7Z39,"(114.10479699999999, 22.543301)","(114.058998, 22.531799)",2014-06-01 15:36:23+00:00,2014-06-01 15:46:09+00:00
Z7Z39,"(114.053497, 22.5317)","(114.102402, 22.5427)",2014-06-01 15:47:13+00:00,2014-06-01 16:27:51+00:00
Z7Z39,"(114.103996, 22.5441)","(114.125702, 22.559299)",2014-06-01 16:31:27+00:00,2014-06-01 16:42:50+00:00
Z7Z39,"(114.12640400000001, 22.5597)","(114.135696, 22.566299)",2014-06-01 16:43:15+00:00,2014-06-01 16:54:09+00:00
Z7Z39,"(114.17939799999999, 22.557899)","(114.22910300000001, 22.5539)",2014-06-01 19:19:45+00:00,2014-06-01 19:32:53+00:00
Z7Z39,"(114.22910300000001, 22.5539)","(114.061798, 22.5319)",2014-06-01 19:33:48+00:00,2014-06-01 20:03:01+00:00
Z7Z39,"(114.0737, 22.539301000000002)","(114.141998, 22.555999999999997)",2014-06-01 20:14:20+00:00,2014-06-01 20:56:01+00:00
Z7Z39,"(114.14209699999999, 22.556101)","(114.163597, 22.565399)",2014-06-01 20:56:27+00:00,2014-06-01 21:06:55+00:00
Z7Z39,"(114.163498, 22.566799)","(113.912498, 22.539301000000002)",2014-06-01 21:16:37+00:00,2014-06-01 22:01:10+00:00
Z7Z39,"(113.912498, 22.539301000000002)","(113.9291, 22.5277)",2014-06-01 22:04:25+00:00,2014-06-01 22:17:36+00:00
Z7Z40,"(114.115898, 22.578198999999998)","(114.1259, 22.5525)",2014-06-01 00:02:48+00:00,2014-06-01 00:12:26+00:00
Z7Z40,"(114.117897, 22.5741)","(114.1343, 22.610001)",2014-06-01 00:15:24+00:00,2014-06-01 00:27:44+00:00
Z7Z40,"(114.1213, 22.6077)","(114.11170200000001, 22.600401)",2014-06-01 00:31:29+00:00,2014-06-01 00:42:48+00:00
Z7Z40,"(114.107697, 22.567301)","(114.105103, 22.5497)",2014-06-01 00:54:25+00:00,2014-06-01 00:58:17+00:00
Z7Z40,"(114.078499, 22.5345)","(114.059898, 22.525101)",2014-06-01 01:03:24+00:00,2014-06-01 01:13:06+00:00
Z7Z40,"(114.065002, 22.5315)","(114.06819899999999, 22.5236)",2014-06-01 01:15:30+00:00,2014-06-01 01:25:45+00:00
Z7Z40,"(114.058098, 22.535299)","(114.056702, 22.5236)",2014-06-01 01:42:09+00:00,2014-06-01 01:48:18+00:00
Z7Z40,"(114.063698, 22.5315)","(114.061401, 22.5319)",2014-06-01 02:04:55+00:00,2014-06-01 02:12:05+00:00
Z7Z40,"(114.062599, 22.5375)","(114.082497, 22.5408)",2014-06-01 03:05:00+00:00,2014-06-01 03:12:37+00:00
Z7Z40,"(114.085503, 22.5434)","(114.124397, 22.572599)",2014-06-01 03:13:52+00:00,2014-06-01 03:29:31+00:00
Z7Z40,"(114.125504, 22.542101000000002)","(114.11350300000001, 22.541999999999998)",2014-06-01 03:41:09+00:00,2014-06-01 03:47:31+00:00
Z7Z40,"(114.118401, 22.5401)","(114.120003, 22.544399)",2014-06-01 03:55:45+00:00,2014-06-01 04:00:38+00:00
Z7Z40,"(114.087898, 22.5434)","(114.04789699999999, 22.5376)",2014-06-01 04:15:15+00:00,2014-06-01 04:35:12+00:00
Z7Z40,"(114.041397, 22.561199)","(114.043503, 22.5571)",2014-06-01 04:39:49+00:00,2014-06-01 04:46:04+00:00
Z7Z40,"(114.024498, 22.5354)","(114.018501, 22.6556)",2014-06-01 05:01:24+00:00,2014-06-01 05:26:10+00:00
Z7Z40,"(114.03070100000001, 22.519899)","(114.024597, 22.523198999999998)",2014-06-01 08:50:39+00:00,2014-06-01 09:06:53+00:00
Z7Z40,"(114.039299, 22.5154)","(114.04540300000001, 22.5142)",2014-06-01 09:07:54+00:00,2014-06-01 09:18:23+00:00
Z7Z40,"(114.033699, 22.528098999999997)","(114.069099, 22.5427)",2014-06-01 09:24:09+00:00,2014-06-01 09:34:53+00:00
Z7Z40,"(114.076103, 22.5427)","(114.07869699999999, 22.5473)",2014-06-01 09:43:59+00:00,2014-06-01 09:54:42+00:00
Z7Z40,"(114.054001, 22.5315)","(113.9245, 22.555099)",2014-06-01 10:04:08+00:00,2014-06-01 10:24:59+00:00
Z7Z40,"(113.9245, 22.555099)","(114.059601, 22.6033)",2014-06-01 10:25:38+00:00,2014-06-01 10:52:41+00:00
Z7Z40,"(114.056099, 22.594801)","(114.0354, 22.527599)",2014-06-01 10:54:57+00:00,2014-06-01 11:13:46+00:00
Z7Z40,"(114.008003, 22.535)","(114.01280200000001, 22.5305)",2014-06-01 11:22:56+00:00,2014-06-01 12:14:56+00:00
Z7Z40,"(114.043999, 22.5312)","(114.052803, 22.537701000000002)",2014-06-01 12:19:46+00:00,2014-06-01 12:27:17+00:00
Z7Z40,"(114.0541, 22.5369)","(114.057899, 22.5376)",2014-06-01 12:27:46+00:00,2014-06-01 12:37:31+00:00
Z7Z40,"(114.057999, 22.5394)","(114.062202, 22.5457)",2014-06-01 12:38:30+00:00,2014-06-01 12:45:51+00:00
Z7Z40,"(114.062698, 22.5319)","(114.042099, 22.521099)",2014-06-01 12:53:54+00:00,2014-06-01 13:05:41+00:00
Z7Z40,"(114.042099, 22.521099)","(113.812302, 22.622999)",2014-06-01 13:06:11+00:00,2014-06-01 13:36:35+00:00
Z7Z40,"(113.829803, 22.6171)","(113.973, 22.548901)",2014-06-01 15:39:55+00:00,2014-06-01 16:06:00+00:00
Z7Z40,"(113.970596, 22.552401)","(113.957397, 22.5567)",2014-06-01 16:07:41+00:00,2014-06-01 16:13:54+00:00
Z7Z40,"(113.948502, 22.556299)","(113.946999, 22.558901000000002)",2014-06-01 16:14:50+00:00,2014-06-01 16:22:34+00:00
Z7Z40,"(113.950203, 22.570999)","(113.949699, 22.571899)",2014-06-01 16:27:01+00:00,2014-06-01 16:33:29+00:00
Z7Z40,"(113.949898, 22.5714)","(113.920799, 22.492001000000002)",2014-06-01 16:34:41+00:00,2014-06-01 16:58:41+00:00
Z7Z40,"(113.932404, 22.4988)","(114.034203, 22.5415)",2014-06-01 17:04:28+00:00,2014-06-01 17:28:33+00:00
Z7Z40,"(114.027603, 22.5404)","(114.02020300000001, 22.548901)",2014-06-01 17:30:00+00:00,2014-06-01 17:31:08+00:00
Z7Z40,"(114.02020300000001, 22.548901)","(114.017197, 22.552601)",2014-06-01 17:31:32+00:00,2014-06-01 17:38:34+00:00
Z7Z40,"(114.017197, 22.552601)","(114.026199, 22.5252)",2014-06-01 17:39:00+00:00,2014-06-01 19:17:12+00:00
Z7Z40,"(114.0308, 22.5275)","(113.991699, 22.542999)",2014-06-01 19:26:37+00:00,2014-06-01 19:43:23+00:00
Z7Z40,"(113.992599, 22.5359)","(114.062401, 22.5186)",2014-06-01 19:46:38+00:00,2014-06-01 20:05:46+00:00
Z7Z40,"(114.07109799999999, 22.5459)","(114.078102, 22.5471)",2014-06-01 20:25:21+00:00,2014-06-01 20:29:46+00:00
Z7Z40,"(114.0802, 22.5467)","(114.084, 22.5513)",2014-06-01 20:30:36+00:00,2014-06-01 20:35:08+00:00
Z7Z40,"(114.091003, 22.5511)","(114.218903, 22.5571)",2014-06-01 20:37:02+00:00,2014-06-01 23:49:29+00:00
Z7Z40,"(114.215797, 22.5574)","(114.183701, 22.5564)",2014-06-01 23:51:13+00:00,2014-06-02 00:27:43+00:00
Z7Z61,"(113.9468, 22.4937)","(113.9105, 22.5257)",2014-06-01 00:10:20+00:00,2014-06-01 00:29:19+00:00
Z7Z61,"(113.90720400000001, 22.552099)","(114.103699, 22.552601)",2014-06-01 00:56:38+00:00,2014-06-01 01:30:38+00:00
Z7Z61,"(114.10410300000001, 22.5492)","(114.1185, 22.589899)",2014-06-01 01:37:21+00:00,2014-06-01 01:47:46+00:00
Z7Z61,"(114.118401, 22.5439)","(114.090103, 22.551701)",2014-06-01 02:23:51+00:00,2014-06-01 02:34:14+00:00
Z7Z61,"(114.084396, 22.5471)","(114.124901, 22.545099)",2014-06-01 02:45:05+00:00,2014-06-01 02:57:13+00:00
Z7Z61,"(114.120796, 22.543699)","(114.1119, 22.584498999999997)",2014-06-01 03:00:32+00:00,2014-06-01 03:10:19+00:00
Z7Z61,"(114.122002, 22.566999)","(114.107697, 22.568899)",2014-06-01 03:23:55+00:00,2014-06-01 03:30:27+00:00
Z7Z61,"(114.107697, 22.568899)","(114.094597, 22.5606)",2014-06-01 03:31:09+00:00,2014-06-01 03:40:34+00:00
Z7Z61,"(114.159302, 22.6075)","(114.012299, 22.535)",2014-06-01 06:32:33+00:00,2014-06-01 07:00:34+00:00
Z7Z61,"(114.027901, 22.530701)","(114.114899, 22.534599)",2014-06-01 07:10:42+00:00,2014-06-01 07:23:55+00:00
Z7Z61,"(114.114799, 22.534901)","(114.1259, 22.5501)",2014-06-01 07:33:59+00:00,2014-06-01 07:41:01+00:00
Z7Z61,"(114.1269, 22.5543)","(114.136902, 22.572001)",2014-06-01 07:42:00+00:00,2014-06-01 07:51:38+00:00
Z7Z61,"(114.106499, 22.5534)","(114.072098, 22.536699)",2014-06-01 08:16:45+00:00,2014-06-01 08:29:20+00:00
Z7Z61,"(114.067001, 22.5476)","(114.08820300000001, 22.560499)",2014-06-01 08:37:18+00:00,2014-06-01 08:45:19+00:00
Z7Z61,"(114.074501, 22.5513)","(114.092598, 22.5518)",2014-06-01 09:13:21+00:00,2014-06-01 09:19:00+00:00
Z7Z61,"(114.1007, 22.580601)","(114.112503, 22.6063)",2014-06-01 09:31:58+00:00,2014-06-01 09:41:01+00:00
Z7Z61,"(114.11219799999999, 22.603201000000002)","(114.1185, 22.5467)",2014-06-01 09:45:30+00:00,2014-06-01 10:16:29+00:00
Z7Z61,"(114.12069699999999, 22.5473)","(114.070503, 22.551201000000002)",2014-06-01 10:17:39+00:00,2014-06-01 10:36:36+00:00
Z7Z61,"(114.103104, 22.581498999999997)","(114.107697, 22.567101)",2014-06-01 11:38:29+00:00,2014-06-01 11:44:51+00:00
Z7Z61,"(114.10700200000001, 22.561501)","(114.111397, 22.5341)",2014-06-01 11:47:13+00:00,2014-06-01 12:03:32+00:00
Z7Z61,"(114.101196, 22.540701000000002)","(114.137901, 22.569000000000003)",2014-06-01 12:15:18+00:00,2014-06-01 12:44:21+00:00
Z7Z61,"(114.137703, 22.5718)","(114.13580300000001, 22.585199)",2014-06-01 12:45:53+00:00,2014-06-01 12:50:31+00:00
Z7Z61,"(114.1362, 22.5835)","(114.121803, 22.5914)",2014-06-01 12:57:10+00:00,2014-06-01 13:01:28+00:00
Z7Z61,"(114.119698, 22.590999999999998)","(114.112602, 22.6075)",2014-06-01 13:09:08+00:00,2014-06-01 13:19:10+00:00
Z7Z61,"(114.112602, 22.6064)","(114.127701, 22.546801000000002)",2014-06-01 13:20:22+00:00,2014-06-01 13:35:30+00:00
Z7Z61,"(114.126701, 22.5541)","(114.1325, 22.555)",2014-06-01 13:40:23+00:00,2014-06-01 13:42:03+00:00
Z7Z61,"(114.134399, 22.557699)","(114.2257, 22.5567)",2014-06-01 13:43:18+00:00,2014-06-01 13:58:32+00:00
Z7Z61,"(114.11799599999999, 22.552601)","(114.114899, 22.5347)",2014-06-01 14:33:40+00:00,2014-06-01 14:49:29+00:00
Z7Z61,"(114.114098, 22.5345)","(114.104897, 22.565701)",2014-06-01 14:51:52+00:00,2014-06-01 15:10:16+00:00
Z7Z61,"(114.1017, 22.564698999999997)","(114.110199, 22.596398999999998)",2014-06-01 15:13:47+00:00,2014-06-01 15:23:46+00:00
Z7Z61,"(114.098297, 22.5765)","(114.092598, 22.5809)",2014-06-01 16:21:30+00:00,2014-06-01 16:28:37+00:00
Z7Z61,"(114.095497, 22.580299)","(114.132202, 22.588301)",2014-06-01 16:35:25+00:00,2014-06-01 17:04:08+00:00
Z7Z61,"(114.1371, 22.581498999999997)","(114.136299, 22.5697)",2014-06-01 17:11:41+00:00,2014-06-01 17:20:46+00:00
Z7Z61,"(114.133904, 22.570801)","(114.121201, 22.563999)",2014-06-01 17:23:17+00:00,2014-06-01 17:30:01+00:00
Z7Z61,"(114.129501, 22.558598999999997)","(114.122299, 22.5511)",2014-06-01 17:46:18+00:00,2014-06-01 17:51:19+00:00
Z7Z61,"(114.122398, 22.5506)","(114.140701, 22.5467)",2014-06-01 17:51:55+00:00,2014-06-01 18:05:46+00:00
Z7Z61,"(114.106201, 22.5452)","(114.1222, 22.551901)",2014-06-01 18:19:19+00:00,2014-06-01 18:40:24+00:00
Z7Z61,"(114.120796, 22.552)","(114.114799, 22.5425)",2014-06-01 18:41:24+00:00,2014-06-01 18:49:46+00:00
Z7Z61,"(114.10659799999999, 22.541999999999998)","(114.125801, 22.548901)",2014-06-01 18:58:09+00:00,2014-06-01 19:07:12+00:00
Z7Z61,"(114.117897, 22.544201)","(114.122299, 22.5562)",2014-06-01 19:13:15+00:00,2014-06-01 19:22:19+00:00
Z7Z61,"(114.125801, 22.5504)","(114.114502, 22.542601)",2014-06-01 19:25:18+00:00,2014-06-01 19:33:38+00:00
Z7Z61,"(114.112701, 22.5422)","(114.113998, 22.531799)",2014-06-01 19:34:03+00:00,2014-06-01 19:39:34+00:00
Z7Z61,"(114.113701, 22.5417)","(114.162903, 22.564301)",2014-06-01 19:47:23+00:00,2014-06-01 20:08:37+00:00
Z7Z61,"(114.156998, 22.5609)","(114.133698, 22.5714)",2014-06-01 20:11:05+00:00,2014-06-01 20:25:08+00:00
Z7Z61,"(114.133904, 22.5721)","(114.107697, 22.5697)",2014-06-01 20:25:44+00:00,2014-06-01 20:36:54+00:00
Z7Z61,"(114.107597, 22.5672)","(114.0924, 22.543301)",2014-06-01 21:41:59+00:00,2014-06-01 21:53:39+00:00
Z7Z61,"(114.105301, 22.5434)","(114.10410300000001, 22.5492)",2014-06-01 21:58:40+00:00,2014-06-01 22:05:33+00:00
Z7Z61,"(114.100998, 22.5459)","(114.049599, 22.5392)",2014-06-01 22:06:14+00:00,2014-06-01 22:24:59+00:00
Z7Z61,"(114.0485, 22.537399)","(114.028603, 22.569901)",2014-06-01 22:27:06+00:00,2014-06-01 22:40:04+00:00
Z7Z61,"(114.046402, 22.565001000000002)","(114.040398, 22.6112)",2014-06-01 22:45:52+00:00,2014-06-01 22:58:57+00:00
Z7Z61,"(114.040398, 22.6112)","(114.027901, 22.605499)",2014-06-01 22:59:24+00:00,2014-06-01 23:09:11+00:00
Z7Z61,"(114.027199, 22.6129)","(113.9282, 22.514999)",2014-06-01 23:15:05+00:00,2014-06-01 23:40:30+00:00
Z7Z61,"(113.963303, 22.5226)","(113.963303, 22.5226)",2014-06-01 23:53:05+00:00,2014-06-02 00:11:16+00:00
Z7Z77,"(114.04029799999999, 22.530701)","(114.03029599999999, 22.522499)",2014-06-01 08:17:40+00:00,2014-06-01 08:25:23+00:00
Z7Z77,"(114.025002, 22.526899)","(114.067596, 22.5222)",2014-06-01 08:30:57+00:00,2014-06-01 08:41:36+00:00
Z7Z77,"(114.064499, 22.547501)","(114.091003, 22.5541)",2014-06-01 09:03:06+00:00,2014-06-01 09:10:34+00:00
Z7Z77,"(114.059502, 22.5625)","(114.094498, 22.566299)",2014-06-01 09:35:43+00:00,2014-06-01 09:43:52+00:00
Z7Z77,"(114.098198, 22.564698999999997)","(114.114899, 22.5347)",2014-06-01 09:45:23+00:00,2014-06-01 10:09:15+00:00
Z7Z77,"(114.110199, 22.542101000000002)","(114.0952, 22.5404)",2014-06-01 10:16:09+00:00,2014-06-01 10:19:54+00:00
Z7Z77,"(114.064003, 22.5389)","(114.044403, 22.551201000000002)",2014-06-01 10:30:04+00:00,2014-06-01 10:36:59+00:00
Z7Z77,"(114.036201, 22.566299)","(114.1231, 22.5811)",2014-06-01 10:47:51+00:00,2014-06-01 11:22:39+00:00
Z7Z77,"(114.122902, 22.5797)","(114.113701, 22.531799)",2014-06-01 11:24:58+00:00,2014-06-01 11:44:33+00:00
Z7Z77,"(114.126297, 22.545)","(114.128601, 22.5504)",2014-06-01 11:58:15+00:00,2014-06-01 12:04:58+00:00
Z7Z77,"(114.128601, 22.5504)","(114.122101, 22.544901)",2014-06-01 12:05:26+00:00,2014-06-01 12:10:27+00:00
Z7Z77,"(114.122101, 22.544901)","(113.942497, 22.5077)",2014-06-01 12:10:53+00:00,2014-06-01 12:36:15+00:00
Z7Z77,"(113.944901, 22.5065)","(113.918297, 22.5084)",2014-06-01 13:25:54+00:00,2014-06-01 13:35:57+00:00
Z7Z77,"(113.91660300000001, 22.509399)","(113.928497, 22.513)",2014-06-01 13:39:00+00:00,2014-06-01 13:52:17+00:00
Z7Z77,"(113.931999, 22.513)","(113.919601, 22.5079)",2014-06-01 13:53:28+00:00,2014-06-01 14:00:26+00:00
Z7Z77,"(113.91529799999999, 22.510599)","(113.9198, 22.5867)",2014-06-01 14:04:07+00:00,2014-06-01 14:21:50+00:00
Z7Z77,"(113.916496, 22.590401)","(114.027496, 22.6152)",2014-06-01 14:25:13+00:00,2014-06-01 14:49:51+00:00
Z7Z77,"(114.032997, 22.621799)","(114.303101, 22.603399)",2014-06-01 15:06:24+00:00,2014-06-01 18:23:41+00:00
Z7Z77,"(114.307503, 22.6014)","(114.007896, 22.5348)",2014-06-01 18:40:43+00:00,2014-06-01 21:11:20+00:00
Z7Z77,"(114.018898, 22.537701000000002)","(114.026199, 22.529301)",2014-06-01 21:16:41+00:00,2014-06-01 21:28:27+00:00
Z7Z77,"(114.030998, 22.526899)","(114.157501, 22.5609)",2014-06-01 21:31:00+00:00,2014-06-01 21:57:33+00:00
Z7Z77,"(114.157402, 22.563999)","(114.128502, 22.549801000000002)",2014-06-01 22:05:06+00:00,2014-06-01 22:14:01+00:00
Z7Z77,"(114.128502, 22.549801000000002)","(114.132401, 22.586599)",2014-06-01 22:14:36+00:00,2014-06-01 22:44:58+00:00
Z7Z77,"(114.133003, 22.585898999999998)","(114.122398, 22.5669)",2014-06-01 22:49:32+00:00,2014-06-01 22:58:01+00:00
Z7Z77,"(114.125, 22.560101)","(114.118698, 22.6049)",2014-06-01 23:01:46+00:00,2014-06-01 23:11:49+00:00
Z7Z77,"(114.117104, 22.6045)","(114.124199, 22.579201)",2014-06-01 23:18:48+00:00,2014-06-01 23:31:36+00:00
Z7Z77,"(114.124496, 22.571899)","(114.130302, 22.5532)",2014-06-01 23:36:10+00:00,2014-06-01 23:40:46+00:00
Z7Z77,"(114.1297, 22.551701)","(114.13780200000001, 22.568899)",2014-06-01 23:42:11+00:00,2014-06-01 23:53:05+00:00
Z7Z77,"(114.139198, 22.567301)","(114.134201, 22.5725)",2014-06-01 23:56:21+00:00,2014-06-01 23:59:53+00:00
Z7Z79,"(113.822197, 22.676201000000002)","(113.841698, 22.6252)",2014-06-01 01:03:01+00:00,2014-06-01 01:10:52+00:00
Z7Z79,"(113.861298, 22.603399)","(114.032898, 22.565001000000002)",2014-06-01 01:19:27+00:00,2014-06-01 01:41:17+00:00
Z7Z79,"(114.037697, 22.548901)","(114.137901, 22.580299)",2014-06-01 01:50:47+00:00,2014-06-01 02:09:06+00:00
Z7Z79,"(114.134003, 22.5711)","(114.124199, 22.573999)",2014-06-01 02:17:17+00:00,2014-06-01 02:20:13+00:00
Z7Z79,"(114.123199, 22.5767)","(114.132103, 22.601601000000002)",2014-06-01 02:21:27+00:00,2014-06-01 02:41:34+00:00
Z7Z79,"(114.1306, 22.6094)","(114.135002, 22.6113)",2014-06-01 02:45:08+00:00,2014-06-01 02:47:27+00:00
Z7Z79,"(114.077202, 22.5354)","(114.063103, 22.5284)",2014-06-01 03:12:28+00:00,2014-06-01 03:15:56+00:00
Z7Z79,"(114.059196, 22.527399)","(114.019402, 22.542299)",2014-06-01 03:20:01+00:00,2014-06-01 03:31:46+00:00
Z7Z79,"(113.916496, 22.5653)","(113.949203, 22.5807)",2014-06-01 07:29:12+00:00,2014-06-01 07:37:12+00:00
Z7Z79,"(113.943298, 22.5765)","(113.941101, 22.5499)",2014-06-01 07:47:47+00:00,2014-06-01 07:57:01+00:00
Z7Z79,"(113.921799, 22.530001000000002)","(113.9198, 22.5327)",2014-06-01 08:20:32+00:00,2014-06-01 08:23:13+00:00
Z7Z79,"(113.918503, 22.5354)","(113.942596, 22.5065)",2014-06-01 09:09:00+00:00,2014-06-01 09:23:01+00:00
Z7Z79,"(113.945297, 22.5065)","(114.032997, 22.5616)",2014-06-01 09:42:20+00:00,2014-06-01 10:01:58+00:00
Z7Z79,"(114.031998, 22.562599)","(114.009499, 22.5534)",2014-06-01 10:07:30+00:00,2014-06-01 10:17:15+00:00
Z7Z79,"(113.975601, 22.563801)","(114.05100300000001, 22.549)",2014-06-01 11:17:02+00:00,2014-06-01 11:39:01+00:00
Z7Z79,"(114.050201, 22.5455)","(114.05210100000001, 22.5376)",2014-06-01 11:41:21+00:00,2014-06-01 11:45:57+00:00
Z7Z79,"(114.02020300000001, 22.5327)","(114.02020300000001, 22.5327)",2014-06-01 11:56:40+00:00,2014-06-01 11:59:30+00:00
Z7Z79,"(114.012703, 22.5303)","(114.016602, 22.5299)",2014-06-01 12:01:01+00:00,2014-06-01 12:05:16+00:00
Z7Z79,"(113.962601, 22.552)","(113.918602, 22.514799)",2014-06-01 12:39:17+00:00,2014-06-01 12:55:22+00:00
Z7Z79,"(113.916496, 22.5172)","(113.943298, 22.5065)",2014-06-01 12:58:33+00:00,2014-06-01 13:11:32+00:00
Z7Z79,"(113.945702, 22.5065)","(113.90280200000001, 22.512898999999997)",2014-06-01 13:19:41+00:00,2014-06-01 13:31:02+00:00
Z7Z79,"(113.904701, 22.5159)","(113.918297, 22.5082)",2014-06-01 13:35:56+00:00,2014-06-01 13:41:10+00:00
Z7Z79,"(113.918098, 22.5063)","(113.919899, 22.491301)",2014-06-01 13:42:16+00:00,2014-06-01 13:47:47+00:00
Z7Z79,"(113.925697, 22.4951)","(113.917397, 22.535601)",2014-06-01 13:52:12+00:00,2014-06-01 14:07:40+00:00
Z7Z79,"(113.924599, 22.545799)","(113.952301, 22.5748)",2014-06-01 14:24:31+00:00,2014-06-01 14:37:20+00:00
Z7Z79,"(113.961197, 22.5718)","(113.963898, 22.545601)",2014-06-01 14:41:48+00:00,2014-06-01 14:51:00+00:00
Z7Z79,"(113.96399699999999, 22.544399)","(114.04789699999999, 22.5373)",2014-06-01 14:54:49+00:00,2014-06-01 15:19:56+00:00
Z7Z79,"(113.978401, 22.536699)","(113.9151, 22.5413)",2014-06-01 16:18:02+00:00,2014-06-01 16:32:35+00:00
Z7Z79,"(113.916298, 22.5359)","(113.91149899999999, 22.5147)",2014-06-01 16:36:26+00:00,2014-06-01 16:46:02+00:00
Z7Z79,"(113.944603, 22.683701)","(114.117798, 22.5996)",2014-06-01 17:58:35+00:00,2014-06-01 18:38:19+00:00
Z7Z79,"(114.1194, 22.5979)","(114.108299, 22.611099)",2014-06-01 18:41:00+00:00,2014-06-01 18:53:29+00:00
Z7Z79,"(114.109802, 22.6099)","(114.056602, 22.663401)",2014-06-01 18:57:22+00:00,2014-06-01 19:20:08+00:00
Z7Z79,"(114.056198, 22.6628)","(114.0158, 22.6661)",2014-06-01 19:21:19+00:00,2014-06-01 19:42:18+00:00
Z7Z79,"(114.02020300000001, 22.6535)","(114.13200400000001, 22.5844)",2014-06-01 20:08:16+00:00,2014-06-01 20:49:21+00:00
Z7Z79,"(114.1278, 22.577801)","(114.139503, 22.5536)",2014-06-01 20:54:12+00:00,2014-06-01 21:09:30+00:00
Z7Z79,"(114.139503, 22.5536)","(114.1147, 22.534901)",2014-06-01 21:10:08+00:00,2014-06-01 21:16:08+00:00
Z7Z79,"(114.090103, 22.538099)","(114.052399, 22.531799)",2014-06-01 21:22:28+00:00,2014-06-01 21:29:12+00:00
Z7Z79,"(114.017601, 22.538401)","(114.011902, 22.542801)",2014-06-01 23:23:00+00:00,2014-06-01 23:29:18+00:00
Z7Z79,"(114.012199, 22.5429)","(114.138901, 22.636499)",2014-06-01 23:31:00+00:00,2014-06-02 00:07:57+00:00
Z7Z81,"(114.04900400000001, 22.5711)","(114.04499799999999, 22.5275)",2014-06-01 00:17:43+00:00,2014-06-01 00:30:46+00:00
Z7Z81,"(114.040604, 22.519199)","(114.020798, 22.5483)",2014-06-01 00:33:40+00:00,2014-06-01 00:40:44+00:00
Z7Z81,"(114.0224, 22.535)","(114.018997, 22.5322)",2014-06-01 01:26:36+00:00,2014-06-01 01:31:45+00:00
Z7Z81,"(114.04789699999999, 22.5341)","(114.140198, 22.5784)",2014-06-01 01:55:16+00:00,2014-06-01 02:22:31+00:00
Z7Z81,"(114.035797, 22.5226)","(114.03649899999999, 22.523198999999998)",2014-06-01 07:22:18+00:00,2014-06-01 07:27:35+00:00
Z7Z81,"(114.055702, 22.514098999999998)","(114.030197, 22.527901)",2014-06-01 07:34:24+00:00,2014-06-01 07:45:56+00:00
Z7Z81,"(114.017303, 22.543301)","(114.105003, 22.5375)",2014-06-01 07:51:13+00:00,2014-06-01 08:05:45+00:00
Z7Z81,"(114.081398, 22.5606)","(113.839699, 22.6208)",2014-06-01 08:47:22+00:00,2014-06-01 09:17:00+00:00
Z7Z81,"(113.8097, 22.627001)","(114.048302, 22.567498999999998)",2014-06-01 10:48:55+00:00,2014-06-01 11:22:05+00:00
Z7Z81,"(114.0513, 22.5672)","(114.0541, 22.566401000000003)",2014-06-01 11:23:21+00:00,2014-06-01 11:28:12+00:00
Z7Z81,"(114.045998, 22.565399)","(113.926598, 22.4862)",2014-06-01 11:29:03+00:00,2014-06-01 11:59:10+00:00
Z7Z81,"(113.908203, 22.4797)","(113.916702, 22.502399)",2014-06-01 12:04:42+00:00,2014-06-01 12:13:21+00:00
Z7Z81,"(113.917503, 22.509001)","(114.053398, 22.535101)",2014-06-01 12:17:46+00:00,2014-06-01 12:58:04+00:00
Z7Z81,"(114.023697, 22.536699)","(114.076202, 22.542801)",2014-06-01 14:40:53+00:00,2014-06-01 14:53:17+00:00
Z7Z81,"(114.076202, 22.5452)","(114.11460100000001, 22.553801)",2014-06-01 14:54:05+00:00,2014-06-01 15:15:54+00:00
Z7Z81,"(114.11460100000001, 22.553801)","(114.094101, 22.5434)",2014-06-01 15:16:34+00:00,2014-06-01 15:27:08+00:00
Z7Z81,"(114.094101, 22.5434)","(114.1092, 22.5415)",2014-06-01 15:27:57+00:00,2014-06-01 15:50:18+00:00
Z7Z81,"(114.1119, 22.538401)","(114.116997, 22.5762)",2014-06-01 15:51:59+00:00,2014-06-01 16:06:32+00:00
Z7Z81,"(114.114899, 22.5798)","(114.0895, 22.567101)",2014-06-01 16:11:06+00:00,2014-06-01 16:16:41+00:00
Z7Z81,"(114.082199, 22.5516)","(114.072701, 22.542999)",2014-06-01 16:21:26+00:00,2014-06-01 16:28:30+00:00
Z7Z81,"(113.964401, 22.522699)","(114.051399, 22.526899)",2014-06-01 16:58:43+00:00,2014-06-01 17:11:32+00:00
Z7Z81,"(114.040901, 22.5273)","(114.016098, 22.555)",2014-06-01 17:29:22+00:00,2014-06-01 17:41:56+00:00
Z7Z81,"(114.0093, 22.552799)","(114.1008, 22.5385)",2014-06-01 17:50:10+00:00,2014-06-01 18:07:53+00:00
Z7Z81,"(114.0998, 22.540701000000002)","(114.077904, 22.5336)",2014-06-01 18:09:52+00:00,2014-06-01 18:18:14+00:00
Z7Z81,"(114.077904, 22.5336)","(114.061699, 22.5319)",2014-06-01 18:19:34+00:00,2014-06-01 18:24:18+00:00
